id,canonical_name,category_id,subcategory,keywords,primary_unit,unit_weight_grams,unit_volume_ml,density_g_per_ml,calories_per_100g,protein_g_per_100g,carbs_g_per_100g,fat_g_per_100g,fiber_g_per_100g,sugar_g_per_100g,sodium_mg_per_100g,shelf_life_days_pantry,shelf_life_days_fridge,shelf_life_days_freezer,origin_country,can_conserve_bocal,can_lactofermentation,can_sechage,can_congelation,can_confiture,can_vinaigre,can_huile,process_params,created_at,updated_at,structured_seasons,category_parent,category_child
851,fromage de brebis,7,lait_liquide,"[""fromage brebis"",""sheep cheese"",""fromage""]",g,1.00,,1.1000,387.0,25.50,1.40,31.10,0.00,1.40,1559.00,7,30,180,"[""ES"",""GR"",""FR"",""IT""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
852,fromage à raclette,7,lait_liquide,"[""fromage raclette"",""raclette cheese"",""fromage""]",g,1.00,,1.1500,352.0,22.60,0.40,27.80,0.00,0.40,560.00,14,60,180,"[""CH"",""FR""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
853,fromage à fondue,7,lait_liquide,"[""fromage fondue"",""fondue cheese"",""fromage""]",g,1.00,,1.2000,393.0,27.00,1.60,31.30,0.00,1.60,336.00,14,60,180,"[""CH"",""FR""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
854,fromage râpé,7,lait_liquide,"[""fromage râpé"",""grated cheese"",""fromage""]",g,1.00,,1.3000,431.0,38.50,0.00,29.00,0.00,0.00,1529.00,14,30,180,"[""IT"",""FR"",""CH""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
855,fromage fumé,7,lait_liquide,"[""fromage fumé"",""smoked cheese"",""fromage""]",g,1.00,,1.1500,350.0,25.00,1.00,28.00,0.00,1.00,1200.00,7,21,180,"[""DE"",""NL"",""PL""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
856,fromage fondu,7,lait_liquide,"[""fromage fondu"",""processed cheese"",""fromage""]",g,1.00,,1.1000,300.0,20.00,4.00,24.00,0.00,4.00,1200.00,30,60,180,"[""US"",""DE"",""FR""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
857,fromage cottage,7,lait_liquide,"[""fromage cottage"",""cottage cheese"",""fromage""]",g,1.00,,1.0500,98.0,11.10,3.40,4.30,0.00,3.40,364.00,1,7,90,"[""US"",""GB"",""CA""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
858,yaourt,7,yaourts,"[""yaourt"",""yogurt"",""fermenté""]",g,1.00,,1.0500,59.0,3.50,4.00,3.30,0.00,4.00,46.00,1,21,90,"[""BG"",""TR"",""GR"",""FR""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,yaourts
859,kéfir,7,lait_liquide,"[""kéfir"",""fermented milk"",""fermenté""]",ml,1.00,1.00,1.0300,40.0,3.50,4.00,0.90,0.00,4.00,40.00,1,14,90,"[""RU"",""GE"",""AM""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
860,skyr,7,lait_liquide,"[""skyr"",""icelandic yogurt"",""fermenté""]",g,1.00,,1.0800,59.0,11.00,4.00,0.20,0.00,4.00,56.00,1,21,90,"[""IS""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
861,leben,7,lait_liquide,"[""leben"",""lebanese yogurt"",""fermenté""]",ml,1.00,1.00,1.0300,59.0,3.50,4.00,3.30,0.00,4.00,46.00,1,14,90,"[""EG"",""LB"",""SY""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
862,lassi,7,lait_liquide,"[""lassi"",""indian yogurt drink"",""fermenté""]",ml,1.00,1.00,1.0300,59.0,3.50,4.00,3.30,0.00,4.00,46.00,1,7,90,"[""IN"",""PK""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
863,koumis,7,lait_liquide,"[""koumis"",""fermented mare milk"",""fermenté""]",ml,1.00,1.00,1.0300,41.0,1.90,6.20,1.20,0.00,6.20,8.00,1,7,90,"[""KZ"",""KG"",""MN""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
864,ayran,7,lait_liquide,"[""ayran"",""turkish yogurt drink"",""fermenté""]",ml,1.00,1.00,1.0300,38.0,1.70,4.00,1.50,0.00,4.00,76.00,1,7,90,"[""TR"",""AM"",""AZ""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
865,filmjölk,7,lait_liquide,"[""filmjölk"",""scandinavian sour milk"",""fermenté""]",ml,1.00,1.00,1.0300,38.0,3.00,4.00,1.50,0.00,4.00,40.00,1,14,90,"[""SE"",""FI"",""NO""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
866,crème,7,lait_creme,"[""crème"",""cream"",""crème""]",ml,1.00,1.00,0.9800,345.0,2.30,3.00,36.00,0.00,3.00,32.00,1,7,90,"[""FR"",""DE"",""NL""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
867,beurre,7,lait_liquide,"[""beurre"",""butter"",""beurre""]",g,1.00,,0.9100,717.0,0.90,0.70,81.00,0.00,0.70,11.00,30,60,365,"[""NZ"",""BE"",""DK"",""IE""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
868,ghee,7,lait_liquide,"[""ghee"",""clarified butter"",""beurre""]",g,1.00,,0.9000,876.0,0.30,0.00,99.50,0.00,0.00,2.00,180,365,365,"[""IN"",""PK"",""NP""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
869,beurre de yak,7,lait_liquide,"[""beurre yak"",""yak butter"",""beurre""]",g,1.00,,0.9100,717.0,0.90,0.70,81.00,0.00,0.70,11.00,60,90,365,"[""CN"",""MN"",""NP"",""BT""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
870,beurre de karité,7,lait_liquide,"[""beurre karité"",""shea butter"",""beurre végétal""]",g,1.00,,0.9000,876.0,0.00,0.00,99.50,0.00,0.00,0.00,365,365,365,"[""GH"",""BF"",""ML"",""NG""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
871,beurre de cacao,7,lait_liquide,"[""beurre cacao"",""cocoa butter"",""beurre végétal""]",g,1.00,,0.8600,884.0,0.00,0.00,100.00,0.00,0.00,0.00,365,365,365,"[""CI"",""GH"",""ID"",""EC""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
894,poivre noir,10,epices,"[""poivre noir"",""black pepper"",""épice""]",g,1.00,,0.6000,251.0,10.40,64.00,3.30,25.30,0.60,20.00,730,1095,730,"[""IN"",""VN"",""ID"",""BR""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
895,poivre blanc,10,epices,"[""poivre blanc"",""white pepper"",""épice""]",g,1.00,,0.6000,296.0,10.40,69.00,2.10,26.20,0.60,5.00,730,1095,730,"[""IN"",""VN"",""ID"",""MY""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
896,poivre vert,10,epices,"[""poivre vert"",""green pepper"",""épice""]",g,1.00,,0.6000,251.0,10.40,64.00,3.30,25.30,0.60,20.00,180,365,730,"[""IN"",""VN"",""ID"",""MG""]",false,false,true,true,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
897,sel,10,epices,"[""sel"",""salt"",""condiment""]",g,1.00,,2.1700,0.0,0.00,0.00,0.00,0.00,0.00,38758.00,1095,1095,1095,"[""CN"",""US"",""IN"",""DE""]",false,false,false,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
898,cannelle,10,epices,"[""cannelle"",""cinnamon"",""épice""]",g,1.00,,0.5000,247.0,4.00,81.00,1.20,53.10,2.20,10.00,365,730,730,"[""LK"",""ID"",""CN"",""VN""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
899,cardamome,10,epices,"[""cardamome"",""cardamom"",""épice""]",g,1.00,,0.6000,311.0,10.80,68.00,6.70,28.00,0.00,18.00,365,730,730,"[""IN"",""GT"",""TZ""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
900,clou de girofle,10,epices,"[""clou girofle"",""clove"",""épice""]",g,1.00,,0.5500,274.0,6.00,65.00,13.00,33.90,2.40,277.00,365,730,730,"[""ID"",""MG"",""TZ"",""LK""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
901,muscade,10,epices,"[""muscade"",""nutmeg"",""épice""]",g,1.00,,0.6000,525.0,5.80,49.00,36.30,20.80,28.50,16.00,365,730,730,"[""ID"",""GD""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
902,vanille,10,epices,"[""vanille"",""vanilla"",""épice""]",g,1.00,,0.4500,288.0,0.10,13.00,0.10,0.00,12.60,9.00,365,730,730,"[""MG"",""MX"",""TH"",""ID""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
903,safran,10,epices,"[""safran"",""saffron"",""épice""]",g,1.00,,0.3000,310.0,11.40,65.00,5.90,3.90,0.00,148.00,365,730,730,"[""IR"",""ES"",""IN"",""GR""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
904,paprika,10,epices,"[""paprika"",""épice""]",g,1.00,,0.5000,282.0,14.10,54.00,12.90,34.90,10.30,68.00,180,365,365,"[""ES"",""HU"",""TR""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
905,cumin,10,epices,"[""cumin"",""épice""]",g,1.00,,0.6000,375.0,17.80,44.00,22.30,10.50,2.30,168.00,180,365,365,"[""IN"",""SY"",""IR"",""TR""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
906,coriandre graine,10,epices,"[""coriandre graine"",""coriander seed"",""épice""]",g,1.00,,0.7000,298.0,12.40,55.00,17.80,41.90,8.10,35.00,180,365,365,"[""RU"",""IN"",""MA"",""RO""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
907,fenugrec,10,epices,"[""fenugrec"",""fenugreek"",""épice""]",g,1.00,,0.7500,323.0,23.00,58.00,6.40,24.60,13.40,67.00,180,365,365,"[""IN"",""AR"",""MA"",""TR""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
908,anis étoilé,10,epices,"[""anis étoilé"",""star anise"",""épice""]",g,1.00,,0.5500,337.0,17.60,50.00,15.90,14.10,0.00,16.00,365,730,730,"[""CN"",""VN""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
909,piment de Cayenne,10,epices,"[""piment cayenne"",""cayenne pepper"",""épice""]",g,1.00,,0.5000,318.0,12.00,57.00,17.30,27.20,7.80,30.00,180,365,365,"[""IN"",""MX"",""TH""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
910,sumac,10,epices,"[""sumac"",""épice""]",g,1.00,,0.5000,329.0,3.30,81.00,1.20,13.90,0.00,7.00,180,365,365,"[""TR"",""SY"",""LB"",""IR""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
911,anis,10,epices,"[""anis"",""anise"",""épice""]",g,1.00,,0.6000,337.0,17.60,50.00,15.90,14.10,0.00,16.00,365,730,730,"[""TR"",""SY"",""IN""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
912,carvi,10,epices,"[""carvi"",""caraway"",""épice""]",g,1.00,,0.7000,333.0,19.80,50.00,14.60,38.00,9.90,17.00,180,365,365,"[""NL"",""DE"",""FI"",""NO""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
913,fenouil graine,10,epices,"[""fenouil graine"",""fennel seed"",""épice""]",g,1.00,,0.6500,345.0,15.80,52.00,14.90,39.80,6.30,88.00,180,365,365,"[""IN"",""EG"",""CN"",""TR""]",false,false,true,false,false,false,false,,2025-09-15 16:02:24.225759+00,2025-09-15 17:56:56.868134+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",epices_condiments,epices
935,champignon,3,champignons_cultives,"[""champignon"",""fungi""]",g,20.00,,1.0000,25.0,,,,,,,0,5,90,,true,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:42:50.115419+00,"{""peak"":[9,10,11],""type"":""champignon"",""available"":[8,9,10,11,12,1]}",champignons,champignons_cultives
936,noix,13,fruits_a_coque,"[""noix"",""cerneaux""]",g,5.00,,1.0000,654.0,,,,,,,365,730,1095,,false,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,fruits_a_coque
937,amande,13,fruits_a_coque,"[""amandes"",""amandons""]",g,1.20,,1.0000,575.0,,,,,,,365,730,1095,,false,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,fruits_a_coque
938,noisette,13,fruits_a_coque,"[""noisettes"",""avelines""]",g,1.00,,1.0000,628.0,,,,,,,365,730,1095,,false,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,fruits_a_coque
939,pistache,13,fruits_a_coque,"[""pistaches""]",g,0.80,,1.0000,557.0,,,,,,,365,730,1095,,false,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,fruits_a_coque
940,noix de cajou,13,fruits_a_coque,"[""cajou"",""anacarde""]",g,1.50,,1.0000,553.0,,,,,,,365,730,1095,,false,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,fruits_a_coque
941,cacahuète,13,fruits_a_coque,"[""cacahuètes"",""arachide""]",g,0.80,,1.0000,567.0,,,,,,,365,730,1095,,false,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,fruits_a_coque
942,noix de pécan,13,fruits_a_coque,"[""pécan"",""pacane""]",g,1.50,,1.0000,691.0,,,,,,,365,730,1095,,false,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,fruits_a_coque
943,noix du brésil,13,fruits_a_coque,"[""noix du brésil""]",g,3.00,,1.0000,656.0,,,,,,,365,730,1095,,false,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,fruits_a_coque
944,pignon de pin,13,fruits_a_coque,"[""pignons""]",g,0.20,,1.0000,673.0,,,,,,,180,365,730,,false,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,fruits_a_coque
945,graine de tournesol,13,graines,"[""tournesol"",""graines""]",g,0.05,,1.0000,584.0,,,,,,,365,730,1095,,false,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,graines
946,graine de courge,13,graines,"[""courge"",""potiron"",""graines""]",g,0.10,,1.0000,559.0,,,,,,,365,730,1095,,false,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,graines
947,sésame,13,graines,"[""sésame"",""graines""]",g,0.03,,1.0000,573.0,,,,,,,365,730,1095,,false,false,true,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,graines
948,graine de lin,13,graines,"[""lin"",""graines""]",g,0.02,,1.0000,534.0,,,,,,,365,730,1095,,false,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,graines
949,graine de chia,13,graines,"[""chia"",""graines""]",g,0.02,,1.0000,486.0,,,,,,,365,730,1095,,false,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",noix_graines,graines
950,miel,14,sucres,"[""miel"",""acacia"",""tilleul"",""châtaignier""]",g,1.00,,1.4000,304.0,,,,,,,1095,1095,0,,true,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",edulcorants,sucres
951,sucre blanc,14,sucres,"[""sucre"",""cristal"",""semoule""]",g,1.00,,0.8500,387.0,,,,,,,1095,1095,0,,false,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",edulcorants,sucres
952,sucre roux,14,sucres,"[""sucre"",""cassonade"",""vergeoise""]",g,1.00,,0.8500,380.0,,,,,,,1095,1095,0,,false,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",edulcorants,sucres
953,sirop d'érable,14,sucres,"[""érable"",""sirop"",""canada""]",ml,1.30,1.00,1.3000,260.0,,,,,,,730,1095,0,,true,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",edulcorants,sucres
954,sirop d'agave,14,sucres,"[""agave"",""sirop""]",ml,1.40,1.00,1.4000,310.0,,,,,,,730,1095,0,,true,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",edulcorants,sucres
955,mélasse,14,sucres,"[""mélasse"",""noire""]",ml,1.40,1.00,1.4000,290.0,,,,,,,730,1095,0,,true,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",edulcorants,sucres
956,sucre de coco,14,sucres,"[""coco"",""sucre"",""fleur""]",g,1.00,,0.8500,375.0,,,,,,,730,1095,0,,false,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",edulcorants,sucres
957,stévia,14,edulcorants,"[""stevia"",""édulcorant""]",g,1.00,,1.0000,0.0,,,,,,,1095,1095,0,,false,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",edulcorants,edulcorants
958,xylitol,14,edulcorants,"[""xylitol"",""bouleau""]",g,1.00,,1.0000,240.0,,,,,,,1095,1095,0,,false,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",edulcorants,edulcorants
959,érythritol,14,edulcorants,"[""erythritol""]",g,1.00,,1.0000,20.0,,,,,,,1095,1095,0,,false,false,false,false,false,false,false,,2025-09-15 16:13:45.000008+00,2025-09-15 17:50:17.906801+00,"{""peak"":[],""type"":""condiment"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",edulcorants,edulcorants
