source_id,calories_kcal,proteines_g,glucides_g,lipides_g,fibres_g,sucres_g,ag_satures_g,ag_monoinsatures_g,ag_polyinsatures_g,cholesterol_mg,calcium_mg,fer_mg,magnesium_mg,phosphore_mg,potassium_mg,sodium_mg,zinc_mg,cuivre_mg,selenium_ug,iode_ug,vitamine_a_ug,beta_carotene_ug,vitamine_d_ug,vitamine_e_mg,vitamine_k_ug,vitamine_c_mg,vitamine_b1_mg,vitamine_b2_mg,vitamine_b3_mg,vitamine_b5_mg,vitamine_b6_mg,vitamine_b9_ug,vitamine_b12_ug
30801,,14.2,,20.0,3.23,1.4,0.56,0.84,0.2,,1.91,0.6,2.12,7.5,0.05,0.01,0.01,48.2,15.0,0.09,7.1,8.9,2.94,0.01,0.01,0.01,0.02,0.06,0.42,4.56,1160.0,1.9,20.0
1030,242.0,29.7,4.13,11.1,1.86,0.93,0.1,0.1,0.72,,0.23,0.04,0.74,8.77,0.01,0.01,0.01,,32.0,0.26,0.89,8.93,0.78,0.01,0.01,0.01,0.01,0.01,0.01,0.51,969.0,1.4,20.0
1031,197.0,3.56,9.45,15.4,1.84,1.49,0.58,0.1,0.1,,0.52,0.06,5.69,4.65,0.01,0.01,0.01,,30.0,0.11,4.13,4.82,5.75,0.01,0.02,0.24,0.13,1.07,0.48,1.51,793.0,1.3,40.0
20337,226.0,13.4,5.69,16.3,2.59,0.5,0.21,0.1,0.1,,0.56,0.37,8.24,4.8,0.01,0.01,0.01,,140.0,0.23,1.95,4.99,8.61,0.01,0.01,0.01,0.01,0.01,0.02,1.21,1040.0,2.0,20.0
20338,132.0,11.0,4.97,7.2,1.86,0.97,0.31,0.1,0.1,,0.38,0.4,3.47,1.73,0.01,0.01,0.01,3.28,120.0,0.22,1.13,1.82,3.87,0.01,0.01,0.01,0.01,0.01,0.01,0.68,604.0,1.4,20.0
25232,243.0,27.1,7.53,10.5,2.44,1.74,0.48,0.1,0.67,,0.24,0.04,0.78,6.32,0.01,0.01,0.01,,37.0,0.27,2.79,6.45,0.82,0.01,0.01,0.22,0.12,1.0,0.44,0.65,1100.0,1.7,20.0
6260,195.5,15.8,2.48,13.6,1.6,0.57,0.13,,0.3,,,0.052,0.23,,,,,,,,4.45,6.68,0.3,,,,,,,,,2.5,
25089,226.0,14.0,14.6,12.2,2.64,2.2,0.45,0.4,0.73,,0.52,0.12,2.93,4.08,0.033,,,37.5,60.6,0.071,3.2,4.23,3.22,0.05,0.04,0.03,0.059,0.08,0.25,2.17,,0.68,8.0
25163,217.0,18.5,5.65,13.3,2.01,2.0,0.2,,0.2,,1.96,0.043,0.24,4.31,,,,37.0,29.0,0.083,4.88,4.95,0.43,,,,,0.011,0.28,2.62,,2.2,9.01
25173,271.0,22.9,12.6,14.1,1.59,0.49,,,,,,,,,,,,72.4,28.7,0.07,2.42,7.04,3.87,,,,,,,,,1.11,7.97
25186,260.0,14.4,7.78,18.6,2.15,0.8,0.3,0.2,0.3,,2.33,0.28,1.66,7.36,0.03,0.01,0.01,55.3,12.0,0.06,6.99,8.53,2.06,0.01,0.01,0.01,0.01,0.02,0.34,4.11,953.0,1.2,20.0
25194,247.0,15.7,9.46,15.7,1.76,1.2,0.3,0.2,0.3,,2.07,0.34,0.92,6.55,0.02,0.01,0.01,56.2,24.0,0.1,5.81,7.47,1.29,0.01,0.01,0.01,0.01,0.02,0.36,3.15,641.0,2.4,20.0
25504,195.0,18.6,0.8,13.0,1.6,,,,,,,,,,,,,56.9,14.0,0.042,2.0,3.24,7.09,,,,,,,,,1.0,3.74
25505,191.0,17.1,1.02,12.9,1.35,,,,,,,,,,,,,42.8,7.8,0.062,3.12,3.32,5.38,,,,,,,,,1.8,4.49
25506,208.0,19.7,1.02,13.8,1.48,1.01,,,,,,,,,,,,49.6,10.9,0.052,2.51,3.66,6.82,,,,,,,,,1.4,4.32
25512,239.0,13.1,16.2,13.2,2.12,1.07,0.3,,1.03,,0.54,0.15,3.48,4.51,0.013,,,52.1,16.4,0.056,2.42,6.35,3.88,,,,0.025,0.0093,0.028,1.22,,0.6,13.6
25541,112.0,12.6,2.54,5.1,1.02,1.57,,,,,,,,,,,,39.6,15.8,0.061,1.41,2.85,0.42,,,,,,,,,1.34,2.59
25566,131.0,15.6,2.1,6.5,0.81,1.1,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,
36027,250.0,15.6,19.4,11.6,2.06,1.3,0.7,0.2,0.6,0.5,0.64,0.21,0.02,7.44,0.01,0.01,0.01,2.0,25.0,0.07,2.68,8.05,0.25,0.01,0.01,0.04,0.01,0.02,0.05,1.82,792.0,1.0,60.0
36035,213.0,22.4,2.1,12.6,2.1,0.6,,,,,0.59,0.17,,3.75,0.052,0.0047,,108.0,34.1,1.0,3.16,4.56,2.04,,,,,0.033,0.072,2.43,985.0,1.1,41.0
36036,339.0,7.25,21.7,24.0,1.8,1.9,0.9,0.2,1.0,,1.04,0.2,4.79,10.9,0.023,0.011,0.011,49.3,22.0,0.05,5.28,12.3,5.04,0.011,0.011,0.023,0.023,0.011,0.068,3.97,786.0,1.6,20.0
36318,211.0,14.1,13.5,10.9,1.03,1.07,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,
25996,205.0,23.0,,12.5,1.21,,,,,,0.31,,,,,0.68,1.38,57.3,11.5,0.045,2.5,4.59,4.15,,,,,,0.52,1.36,,0.35,
25997,98.9,23.1,,0.73,1.06,,,,,,0.026,0.0014,0.0085,0.077,0.011,0.065,0.15,52.1,15.2,0.018,0.14,0.09,0.25,,,,,,0.0055,0.11,368.0,0.22,122.0
25998,162.0,18.1,,9.9,4.57,,0.3,,0.3,,0.11,0.07,0.11,0.78,0.02,0.49,0.56,54.9,62.0,0.08,2.24,5.51,1.59,0.01,0.01,0.01,0.01,0.02,0.86,1.14,2310.0,0.7,20.0
26003,93.0,19.0,,1.89,,,,,,,,,,,,0.072,0.38,,,0.05,0.22,0.44,0.66,,,,,,,,,,30.0
26008,89.0,20.9,,0.6,0.8,,,,,,,,,,,0.049,0.092,38.0,26.0,0.02,0.1,0.1,0.21,,,,,,,,,0.1,260.0
26012,201.0,23.0,,12.1,,,,,,,,,,,,1.05,1.2,57.0,,0.14,3.51,5.83,2.25,,,,,,,,,,38.0
26013,173.0,16.5,0.5,11.7,5.43,,,,,,0.13,0.12,0.15,1.05,0.039,2.98,1.11,49.9,62.4,0.1,2.76,1.6,5.13,0.0041,0.0041,0.0041,0.0041,0.014,0.73,1.34,2910.0,1.0,40.0
26014,189.0,21.6,,11.4,1.87,,,,,,0.16,,,,,1.05,1.23,54.3,76.5,0.15,2.48,5.25,2.28,,,,,0.014,0.72,1.58,220.0,1.51,47.7
26015,99.7,23.1,,0.81,1.01,,,,,,0.038,0.011,0.015,0.042,0.0057,0.044,0.18,105.0,37.5,0.064,0.29,0.042,0.23,0.011,0.011,0.011,0.011,0.011,0.018,0.21,0.2,0.4,12.0
26017,90.1,17.4,,2.27,1.47,,,,,,0.035,0.0019,0.005,0.091,0.029,0.16,0.077,73.0,21.0,0.01,0.12,0.2,0.31,,,,,0.00041,0.016,0.064,120.0,0.6,45.5
26019,228.0,21.5,,15.8,1.08,,,,,,0.62,0.19,0.14,1.85,0.13,0.8,1.34,81.8,12.8,0.1,4.44,5.45,4.15,,,,,0.011,0.52,1.89,1.5,1.57,45.8
26020,186.0,23.6,,10.2,1.48,,0.2,0.2,0.2,,0.46,0.082,0.13,2.12,,0.57,1.38,,,0.16,2.96,3.74,2.28,,,,,0.0091,0.43,1.9,,,107.0
26021,125.0,23.1,,3.61,1.35,,,,,,0.055,0.034,0.41,1.6,0.017,0.05,0.17,70.1,26.5,0.024,0.94,1.67,0.75,0.014,0.021,0.01,0.021,0.048,0.0095,0.51,0.2,0.5,213.0
26022,98.3,23.0,,0.7,1.04,,,,,,0.033,0.00072,0.0036,0.063,0.01,0.038,0.15,55.0,21.0,0.01,0.13,0.3,0.2,,,,,,0.0029,0.098,140.0,0.1,75.0
26023,94.6,22.3,,0.6,1.12,,,,,,0.021,0.0012,0.0081,0.087,0.0083,0.04,0.14,55.5,18.4,0.017,0.13,0.093,0.19,,,,,,0.0062,0.1,520.0,0.3,130.0
26024,113.0,26.0,,1.01,6.03,,,,,,0.034,0.00095,0.0038,0.061,0.016,0.051,0.15,,64.9,0.089,0.13,0.061,0.22,,,,,,0.0056,0.092,5.0,0.35,74.0
26025,106.0,24.5,,0.95,0.97,,,,,,0.035,0.0017,0.0092,0.06,0.017,0.11,0.16,46.5,10.0,0.02,0.16,0.085,0.33,,,,,,0.0045,0.11,120.0,0.1,110.0
26026,143.0,24.8,,4.86,1.34,,,,,,0.096,,,,,0.35,0.16,63.0,31.0,0.11,1.43,1.38,0.92,,,,,,0.062,0.29,,1.41,190.0
26031,96.3,23.0,,0.5,1.04,,,,,,,,,,,0.011,0.11,,50.0,0.03,0.096,0.096,0.19,,,,,,,,260.0,0.6,22.5
26033,256.0,25.4,,17.2,1.01,,,,,,0.024,0.029,0.21,2.2,0.011,0.36,1.51,60.1,,0.1,4.11,6.98,4.36,,,,,,0.037,2.94,,,24.8
26037,178.0,22.0,0.91,9.49,4.32,,0.15,,0.15,,0.22,0.25,0.73,1.76,0.032,0.63,0.79,72.1,5.97,0.035,2.06,4.0,3.09,0.0056,0.0056,0.0056,0.0056,0.015,0.28,1.54,2000.0,0.16,40.0
26038,195.0,23.0,,11.5,1.1,,,,,,0.3,0.18,0.39,1.29,0.052,0.64,1.11,36.3,9.23,0.026,2.39,4.7,3.3,,,,,0.0074,0.32,0.87,63.0,0.4,17.0
26041,136.0,29.9,,1.83,1.32,,,,,,0.086,0.006,0.037,0.23,0.015,0.099,0.36,43.5,18.7,0.047,0.9,0.23,0.52,,,,,,0.1,0.71,0.1,1.8,150.0
26059,94.6,20.3,,1.48,1.09,,,,,,,,,0.2,,0.043,0.16,70.8,96.0,0.026,0.2,0.2,0.2,,,,,,,,,0.72,14.5
26060,78.2,15.7,,1.69,1.49,,,,,,0.038,,,0.43,,0.094,0.11,60.5,47.7,0.027,0.31,0.43,0.31,,,,0.0023,0.0046,0.061,0.2,,0.57,30.0
26061,69.0,15.0,,1.0,0.65,,,,,,,,,0.6,,,,65.0,90.0,,0.2,0.6,0.2,,,,,,,,,0.9,
26062,72.2,15.8,,1.0,0.88,,,,,,,,,0.6,,,,65.0,,,0.2,0.6,0.2,,,,,,,,,0.86,
26073,97.8,23.2,,0.57,2.38,,,,,,0.027,0.0006,0.0042,0.048,0.014,0.016,0.13,67.0,,0.03,0.12,0.048,0.16,,,,,,0.0012,0.085,,,8.9
26081,98.2,23.0,,0.68,1.2,,,,,,0.033,0.0013,0.0083,0.1,0.012,0.039,0.14,26.0,11.0,0.3,0.19,0.1,0.2,,,,,,0.007,0.15,0.4,0.46,40.6
26087,294.0,18.8,,24.3,2.14,,,,,,0.45,0.83,0.36,1.89,,1.48,3.35,80.0,20.0,0.09,5.35,9.59,6.83,,,,,,1.31,2.34,1130.0,1.1,46.5
26090,97.0,22.6,,0.73,2.73,,,,,,0.042,0.018,,0.035,,0.064,0.14,77.0,49.0,0.042,0.13,0.098,0.22,,,,,,0.0062,0.084,1200.0,1.4,255.0
26093,266.0,28.7,,16.9,1.52,,,,,,0.34,,,,,0.2,1.31,129.0,5.5,0.046,1.51,8.22,2.67,,,,,0.0067,0.15,1.01,170.0,0.53,9.3
26094,118.0,21.3,,3.64,2.69,,,,,,,,,,,0.32,0.38,62.0,42.5,0.049,0.9,0.8,0.7,,,,,,,,180.0,0.53,30.0
26120,112.0,21.2,,3.0,1.08,,,,,,0.057,,,,,0.11,0.28,77.4,41.8,0.1,0.92,,0.59,,,,,,,,0.2,0.3,42.0
26126,84.9,20.0,,0.55,1.56,,,,,,0.025,,,,,0.051,0.11,66.0,14.0,0.026,0.11,0.074,0.2,,,,,0.002,0.005,0.077,,0.21,
26136,194.0,25.1,,10.4,1.24,,,,,,0.51,,,,,,,,130.0,0.14,2.9,2.94,3.52,,,,,,0.44,1.7,170.0,1.7,32.0
26147,121.0,26.3,,1.72,1.41,,,,,,0.07,,,,,0.048,0.27,47.0,40.0,0.046,0.37,0.32,0.59,,,,,,0.053,0.19,,0.82,
26148,126.0,24.6,,3.1,1.14,,,,,,0.069,0.022,0.048,0.34,0.024,0.21,0.37,48.9,14.0,0.02,0.61,0.83,0.73,0.0011,0.0011,0.0011,0.0011,0.0022,0.13,0.39,115.0,0.18,20.0
26152,81.3,18.3,,0.9,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,
26192,100.0,24.4,,0.5,1.43,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,70.1,18.9,0.042,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,127.0,0.2,150.0
26211,200.0,24.2,,11.4,1.33,,,,,,,,,,,,,,5.0,0.1,,,,,,,,,,,,0.4,
26217,193.0,25.0,,10.3,1.22,,,,,,,,,,,,,,4.6,0.1,,,,,,,,,,,,0.3,
26222,121.0,22.9,,3.3,1.33,,,,,,0.13,0.0092,0.028,0.28,0.074,0.45,0.17,67.0,,,0.75,0.78,0.78,0.0012,0.0012,0.0012,0.0012,0.0046,0.13,0.43,,,
26229,223.0,25.5,,13.5,1.32,,,,,,0.35,,,1.79,,0.78,1.5,71.8,8.4,0.05,2.87,6.18,4.16,,,,,,0.67,1.75,86.2,0.43,13.5
26230,210.0,22.1,,13.5,1.23,,,,,,0.32,,,,,0.69,1.46,63.0,15.0,0.049,2.5,4.43,4.43,,,,,,0.57,1.49,,0.34,
26232,168.0,15.1,2.0,11.0,6.57,,,,,,0.13,0.18,0.24,1.51,0.039,3.03,1.18,49.9,59.2,0.1,3.12,1.95,5.48,0.0051,0.0051,0.0051,0.0051,0.018,0.87,1.48,3820.0,0.9,20.0
26234,105.0,24.5,,0.82,1.21,,,,,,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,64.9,13.0,0.02,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,117.0,0.14,49.0
26247,173.0,17.3,,11.6,1.07,,,,,,0.21,0.031,0.1,1.81,0.021,0.34,0.34,68.1,8.6,0.02,2.07,7.38,0.98,0.0052,0.0052,0.0052,0.0052,0.01,0.49,1.27,133.0,0.07,20.0
26248,96.7,23.6,,0.5,1.53,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,69.3,39.0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,228.0,0.14,20.0
26999,213.0,22.1,,13.8,,,,,,,,,,,,0.2,0.37,,,0.029,3.15,7.8,1.51,,,,,,,,,,8.0
27000,229.0,23.6,,15.0,1.8,,,,,,0.25,,,,,0.17,0.28,161.0,26.0,0.029,3.02,9.22,1.21,,,,,,0.74,2.03,,0.64,8.0
27001,197.0,20.5,,12.7,,,,,,,,,,,,0.24,0.47,,,0.029,3.28,6.38,1.8,,,,,,,,,,8.0
27002,100.0,23.1,,0.88,1.54,,,,,,0.023,,,,,0.088,0.18,50.0,73.0,0.058,0.15,0.21,0.27,,,,,0.001,0.023,0.1,,0.71,12.0
27004,151.0,21.6,,7.17,1.87,,,,,,0.24,,,,,0.19,0.1,84.0,52.0,0.12,1.27,2.74,1.69,,,,,,0.15,0.84,,1.59,6.0
27005,119.0,22.1,,3.42,0.97,,,,,,0.19,0.021,0.023,0.2,0.039,0.036,0.14,82.4,73.0,0.058,0.85,0.2,0.26,,,,,0.0024,0.073,0.51,,0.71,5.0
27006,183.0,26.6,,8.47,1.5,,,,,,0.19,,,,,0.28,0.66,74.0,55.0,0.14,1.47,4.17,1.92,,,,,,0.24,1.05,,1.92,6.0
27007,99.4,19.0,,2.6,,,,,,,,,,,,0.29,0.64,,,0.03,0.54,0.74,1.06,,,,,,,,,,6.0
27014,143.0,21.5,,6.33,1.43,,,,,,0.1,0.2,0.78,1.91,0.021,0.3,0.65,56.9,60.5,0.03,1.51,2.15,1.94,,,,,0.0058,0.21,0.91,65.0,0.35,9.5
27015,117.0,20.0,,4.14,,,,,,,,,,,,0.17,0.68,,,0.03,0.86,1.4,1.46,,,,,,,,,,8.0
27018,79.0,17.5,,1.0,1.1,,,,,,0.064,0.01,0.07,0.31,0.01,0.01,0.01,40.8,7.5,0.02,0.51,0.36,0.07,0.01,0.01,0.01,0.036,0.046,0.055,0.31,176.0,0.09,20.0
27029,180.0,23.4,0.69,9.27,4.86,,,,,,0.33,0.19,0.54,1.71,0.04,0.38,0.61,47.9,2.7,0.1,1.71,3.01,2.36,0.0041,0.0041,0.0041,0.0041,0.0019,0.3,1.0,2460.0,0.4,40.0
27030,147.0,22.2,,6.51,1.26,,,,,,0.19,0.15,0.56,1.45,0.042,0.35,0.5,63.3,11.0,0.05,1.27,2.36,2.14,0.0029,0.0029,0.0029,0.0029,0.003,0.16,0.85,119.0,0.28,13.4
27031,148.0,23.6,,5.9,1.36,,,,,,0.18,0.16,0.74,1.59,0.03,0.18,0.42,72.4,13.0,0.02,1.3,2.4,1.79,0.01,0.01,0.01,0.01,0.01,0.2,0.87,132.0,0.2,20.0
26001,113.0,20.3,,3.58,1.5,,,,,,0.1,,,,,0.24,0.47,78.3,66.0,0.081,0.76,1.31,1.07,,,,,,0.08,0.58,,1.41,60.0
26006,70.8,16.3,,0.61,1.33,,0.3,,0.15,,0.0025,4e-05,0.004,0.0035,4e-05,0.0048,0.019,48.4,12.8,0.039,0.015,0.008,0.028,0.0001,0.0001,0.0001,0.0001,0.0001,0.0005,0.0095,297.0,0.4,78.2
26009,96.5,21.2,,1.31,1.08,,,,,,0.033,0.039,0.018,0.32,0.095,0.13,0.23,43.7,15.0,0.2,0.21,0.45,0.51,,,,,,0.038,0.14,,0.65,12.6
26011,176.0,17.7,,11.7,1.44,,,,,,0.18,0.15,0.24,1.23,,0.65,1.1,55.6,61.6,0.15,2.82,5.59,2.43,,,,0.0048,0.011,0.93,1.69,331.0,1.21,54.1
26018,67.2,15.1,,0.74,1.11,,0.15,,0.15,,0.026,0.004,0.0068,,0.007,0.053,0.12,25.0,18.2,0.027,0.2,0.15,0.36,,,,,,,0.063,370.0,0.3,32.2
26036,194.0,20.5,,12.4,1.22,,0.088,0.017,0.088,,0.31,0.32,1.15,2.56,0.018,0.62,0.88,53.6,5.84,0.1,2.15,4.9,4.17,,,,,0.008,0.4,1.25,73.2,0.48,8.21
26042,91.5,17.2,,2.54,2.1,,,,,,,,,,,,,48.0,38.7,0.039,0.71,0.56,0.67,,,,,,,,140.0,0.45,35.0
26043,77.6,18.1,,0.57,1.1,,0.1,,0.1,,0.019,0.001,0.003,0.03,,0.05,0.13,43.9,4.43,0.1,0.1,0.068,0.22,,,,,,0.0024,0.072,110.0,0.49,101.0
26044,82.6,17.6,,1.35,1.34,,0.15,,0.15,,0.034,0.0027,0.0056,,0.012,0.074,0.21,31.4,25.3,0.082,0.22,0.42,0.31,,,,,,0.011,0.17,83.0,1.0,37.6
26047,82.4,19.8,,0.37,1.3,,,,,,0.016,0.0012,0.003,0.037,,0.023,,71.0,19.4,0.03,0.074,0.066,0.11,,,,,,0.0041,0.051,,0.48,73.0
26048,82.0,15.1,,2.4,0.68,,,,,,,,,,,,,,12.5,0.03,0.6,,,,,,,,,,,0.16,20.3
26051,194.0,18.1,,13.5,1.12,,,,,,0.46,0.12,0.13,1.86,0.12,0.91,1.56,49.7,4.92,0.1,3.22,4.03,3.91,,,,,0.004,0.46,2.14,82.0,0.48,87.2
26052,89.9,21.4,,0.47,1.3,,,,,,0.025,0.001,0.003,0.034,,0.011,0.11,45.6,11.8,0.1,0.12,0.074,0.16,,,,,,0.0014,0.084,210.0,0.23,23.6
26053,144.0,24.0,,5.38,1.3,,,,,,0.34,0.004,,1.16,,0.34,1.08,34.0,17.7,0.13,1.19,1.16,1.61,,,,,,0.1,0.75,,1.77,26.9
26055,88.6,20.0,,0.94,1.27,,,,,,0.029,0.0016,0.0036,0.071,0.005,0.091,0.077,44.5,127.0,0.1,0.2,0.21,0.25,,,,0.003,0.001,0.023,0.13,,0.21,191.0
26057,80.8,18.3,,0.85,0.96,,0.2,0.2,0.2,,0.024,0.00074,0.0027,0.084,,0.043,0.16,49.8,47.5,0.06,0.16,0.18,0.2,,,,,,0.013,0.11,,0.29,30.0
26058,77.3,18.0,,0.6,1.26,,,,,,0.026,0.00052,0.003,0.037,0.039,0.019,0.081,51.8,22.5,0.1,0.13,0.1,0.16,,,,,,0.009,0.082,142.0,0.35,88.2
26063,87.6,18.9,,1.33,1.0,,,,,,,,,0.21,,0.077,0.32,,61.0,0.5,0.24,0.21,0.49,,,,,,0.032,0.21,,,11.0
26064,108.0,25.0,,0.94,1.48,,,,,,0.045,0.002,0.006,0.08,,0.012,0.088,43.0,7.77,0.089,0.17,0.12,0.15,,,,,0.001,0.009,0.11,,0.98,23.7
26065,163.0,19.5,,9.48,2.2,,,,,,0.35,0.47,0.1,0.019,,1.09,1.58,78.9,57.5,0.41,2.4,1.2,3.25,,,,,,0.32,1.74,130.0,1.67,26.8
26068,97.1,22.0,,1.01,1.3,,,,,,0.055,,,,,0.071,0.19,47.0,29.0,0.086,0.33,0.19,0.32,,,,,,0.04,0.23,,1.25,
26069,155.0,23.3,,6.81,1.18,,,,,,0.31,,,,,0.28,0.89,38.0,8.0,0.086,1.26,1.6,1.43,,,,,,0.14,0.81,,1.02,
26072,82.5,19.1,,0.7,1.27,,0.2,0.2,0.2,,0.04,0.01,0.02,0.14,0.01,0.04,0.12,47.6,10.0,0.04,0.2,0.21,0.19,0.01,0.01,0.01,0.01,0.01,0.02,0.14,119.0,0.26,21.9
26074,97.8,23.3,,0.5,1.08,,,,,,0.028,0.00046,0.0032,0.037,,0.012,0.086,29.8,11.7,0.1,0.11,0.087,0.13,,,,,,0.0014,0.078,,0.37,26.2
26075,89.9,16.6,,2.61,1.12,,,,,,0.085,0.015,0.036,0.47,0.11,0.38,0.29,50.0,20.3,0.04,0.42,0.81,0.9,,,,,,0.05,0.29,,0.72,60.0
26076,121.0,27.2,,1.37,1.7,,,,,,0.059,0.0035,0.0046,0.11,0.062,0.04,0.16,35.2,3.5,0.1,0.26,0.22,0.27,,,,,,0.017,0.14,195.0,0.95,14.0
26079,129.0,18.6,,6.07,1.43,,,,,,0.27,0.073,0.17,0.89,0.035,0.48,0.93,124.0,86.5,0.38,1.64,1.11,1.69,,,,,0.011,0.32,1.04,,2.63,55.0
26080,93.2,18.1,,2.31,1.15,,,,,,0.078,0.017,0.061,0.08,0.022,0.024,0.14,55.0,33.3,0.11,0.46,0.48,0.26,,,,,0.0018,0.076,0.3,,1.6,40.0
26082,130.0,18.9,,5.97,1.55,,,,,,0.33,0.016,0.011,2.06,0.018,0.37,0.37,51.4,12.1,0.035,,2.06,0.79,,,,,,0.19,0.94,130.0,0.65,40.0
26083,85.4,17.5,,1.7,1.02,,,,,,,,,,,0.18,0.35,71.0,,,0.27,0.38,0.53,,,,,,,,,,67.0
26084,93.4,19.9,,1.53,,,,,,,0.053,0.009,0.014,,0.015,,0.35,43.0,,,0.43,0.25,,,,,,,0.058,0.32,,,17.0
26085,158.0,18.4,,9.37,1.18,,,,,,0.43,0.024,0.044,1.76,,0.99,0.63,56.8,22.8,0.08,2.72,3.54,2.52,,,,,0.02,0.27,1.75,140.0,0.49,11.5
26088,129.0,20.9,,5.1,1.4,,,,,,0.18,0.037,0.32,0.83,0.01,0.31,0.56,66.3,2.34,0.1,1.19,1.49,1.73,,,,,0.0024,0.2,0.75,,0.39,5.0
26091,113.0,20.1,,3.62,1.06,,,,,,0.1,,,,,0.7,0.18,59.0,13.6,0.1,1.17,1.02,0.88,,,,,0.003,0.16,0.5,130.0,0.7,14.0
26092,111.0,19.6,,3.63,1.5,,,,,,0.057,,0.11,,,,,66.0,12.7,0.04,0.62,1.06,1.3,,,,,,0.11,0.45,,1.23,20.0
26095,79.3,18.8,,0.47,1.2,,0.2,0.2,0.2,,0.022,0.001,0.0027,0.03,,0.046,0.14,46.9,18.0,0.1,0.095,0.063,0.2,,,,,0.00039,0.0024,0.068,109.0,0.31,94.9
26098,206.0,47.6,,1.67,18.4,,,,,,0.1,,,,,0.032,0.24,105.0,124.0,0.098,0.31,0.32,0.54,,,,,,0.03,0.18,,2.09,230.0
26099,130.0,20.5,,5.27,1.33,,0.3,,0.3,,0.23,0.02,0.038,0.83,,0.47,0.39,68.8,100.0,0.1,1.41,1.78,1.37,,,,,0.005,0.14,0.93,,0.39,30.9
26100,90.0,17.9,,2.03,1.0,,,,,,,,,,,,,38.0,52.5,0.33,,,,,,,,,,,120.0,2.3,60.0
26101,161.0,22.3,,8.01,1.41,,,,,,0.44,0.18,0.26,4.12,,0.45,0.087,,16.0,0.26,2.11,4.12,0.97,,,,,,0.34,1.34,,2.08,
26102,135.0,22.1,,5.15,1.64,,,,,,0.45,,,,,0.25,0.76,76.0,11.0,0.055,1.59,1.34,1.01,,,,,,0.16,0.97,,0.44,
26103,99.3,17.0,,3.5,0.8,,,,,,,,,,,,,70.0,34.0,0.015,0.45,0.68,1.98,,,,,,,,,1.0,
26104,86.7,19.9,,0.8,1.11,,,,,,0.056,,,,,0.02,0.17,51.0,31.5,0.27,0.17,0.11,0.28,,,,,,,0.11,70.0,3.6,20.0
26106,94.0,19.0,,2.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26107,87.2,20.0,,0.8,2.0,,,,,,,,,,,,,,74.0,0.8,,,,,,,,,,,,,
26108,90.0,18.7,,1.71,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26109,102.0,21.0,,2.0,1.0,,,,,,,,,,,,,,34.0,0.4,,,,,,,,,,,,4.3,
26110,143.0,24.1,,5.2,1.33,,,,,,0.17,0.03,0.25,3.8,0.01,0.01,0.01,63.9,21.0,0.05,0.73,3.95,0.29,0.01,0.01,0.01,0.01,0.01,0.01,0.54,162.0,0.48,40.0
26111,94.5,18.0,,2.5,1.0,,,,,,,,,,,,,,28.0,0.6,,,,,,,,,,,,4.3,
26113,116.0,19.0,,4.42,,,,,,,0.15,0.023,0.027,0.3,0.031,,0.43,47.0,92.0,0.99,2.31,1.65,,,,,,,0.073,0.47,,,
26122,72.3,17.3,,0.35,0.94,,,,,,0.019,0.001,0.0034,0.029,,0.049,0.092,42.3,9.23,0.1,0.098,0.065,0.18,,,,,0.001,0.0028,0.071,86.0,0.28,126.0
26127,115.0,18.3,,4.6,0.75,,,,,,,,,,,,,78.0,71.0,0.2,,,,,,,,,,,100.0,1.3,30.0
26128,68.9,15.4,,0.81,0.95,,,,,,0.017,0.002,0.007,0.073,,0.039,0.13,37.1,1.64,0.1,0.11,0.31,0.32,,,,,,0.015,0.077,,0.12,13.4
26129,75.5,17.7,,0.51,1.27,,,,,,0.006,,0.002,0.014,,0.02,0.042,67.3,13.7,0.04,0.07,0.072,0.14,,,,,,0.002,0.031,,0.39,80.0
26130,80.8,19.2,,0.44,1.27,,,,,,,,,0.032,,0.051,0.077,38.0,27.6,0.065,0.11,0.08,0.2,,,,,,0.0025,0.071,,0.68,43.5
26133,81.6,19.7,,0.33,1.13,,,,,,0.021,0.00068,0.00082,0.022,,0.029,0.072,46.4,26.7,0.1,0.098,0.03,0.1,,,,,,0.002,0.068,,0.21,214.0
26134,82.5,18.8,,0.8,1.18,,0.2,0.2,0.2,,0.033,0.002,0.0075,0.066,,0.039,0.19,62.0,14.7,0.1,0.15,0.12,0.24,,,,,,0.0083,0.11,,1.3,143.0
26135,80.6,17.0,,1.4,1.3,,,,,,0.032,0.005,0.005,0.13,0.062,0.25,0.11,43.0,17.0,0.1,0.2,0.28,0.46,,,,,,0.026,0.12,,0.5,94.0
