ID,Nom,Portions,Ingrédients
9346,Tartare d'agneau,4,"""500|g|filet agneau"",""2|pièce|jaune d'œuf"""
9347,Tartare de gibier,4,"""500|g|gibier"",""2|pièce|jaune d'œuf"""
9348,Rillettes de bœuf,8,"""1|kg|bœuf"",""200|g|lard"",""2|pièce|oignon"",""4|gousse|ail"""
9349,Rillettes de porc,8,"""1|kg|porc"",""200|g|lard"",""2|pièce|oignon"",""4|gousse|ail"""
9350,Terrine de gibier,8,"""600|g|gibier"",""400|g|porc"",""200|g|foie"""
9351,Terrine de bœuf,8,"""600|g|bœuf"",""400|g|porc"",""200|g|foie"""
9352,Terrine de veau,8,"""600|g|veau"",""400|g|porc"",""200|g|foie"""
9353,Terrine de sanglier,8,"""600|g|sanglier"",""400|g|porc"",""200|g|foie"""
9355,Tourte au bœuf et champignons,6,"""500|g|bœuf"",""300|g|champignons"",""2|pièce|oignon"",""500|g|pâte feuilletée"",""1|pièce|œuf"""
9360,Tourte à l'agneau,6,"""500|g|agneau"",""2|pièce|oignon"",""500|g|pâte feuilletée"",""1|pièce|œuf"""
9361,Tourte à l'agneau et légumes,6,"""500|g|agneau"",""2|pièce|carottes"",""2|pièce|navets"",""1|pièce|oignon"",""500|g|pâte feuilletée"",""1|pièce|œuf"""
9363,Tourte au porc et légumes,6,"""500|g|porc"",""2|pièce|carottes"",""1|pièce|poireaux"",""1|pièce|oignon"",""500|g|pâte feuilletée"",""1|pièce|œuf"""
9364,Tourte au gibier,6,"""500|g|gibier"",""2|pièce|oignon"",""500|g|pâte feuilletée"",""1|pièce|œuf"""
9365,Tourte au gibier et champignons,6,"""500|g|gibier"",""300|g|champignons"",""2|pièce|oignon"",""500|g|pâte feuilletée"",""1|pièce|œuf"""
9366,Feuilleté au bœuf,4,"""400|g|bœuf"",""200|g|champignons"",""1|pièce|oignon"",""400|g|pâte feuilletée"",""1|pièce|œuf"""
9368,Feuilleté à l'agneau,4,"""400|g|agneau"",""1|pièce|oignon"",""400|g|pâte feuilletée"",""1|pièce|œuf"""
9370,Feuilleté au gibier,4,"""400|g|gibier"",""200|g|champignons"",""1|pièce|oignon"",""400|g|pâte feuilletée"",""1|pièce|œuf"""
9378,Sauce hollandaise,4,"""3|pièce|jaune d'œuf"",""200|g|beurre"""
9379,Sauce béarnaise,4,"""3|pièce|jaune d'œuf"",""200|g|beurre"",""3|pièce|échalotes"""
9380,Sauce au poivre,4,"""30|g|poivre concassé"",""200|ml|crème liquide"",""50|ml|cognac"""
9381,Sauce moutarde,4,"""3|c. soupe|moutarde"",""200|ml|crème liquide"""
9382,Sauce au beurre blanc,4,"""3|pièce|échalotes"",""100|ml|vin blanc"",""100|ml|vinaigre"",""250|g|beurre"""
9383,Sauce tomate nature,4,"""1|kg|tomates"",""2|pièce|oignon"",""3|gousse|ail"""
9384,Sauce tomate au basilic,4,"""1|kg|tomates"",""2|pièce|oignon"",""3|gousse|ail"""
9385,Sauce bolognaise,6,"""500|g|bœuf haché"",""2|pièce|carottes"",""2|pièce|oignon"",""2|branche|céleri"",""800|g|tomates"",""200|ml|vin rouge"""
9387,Aïoli,4,"""4|gousse|ail"",""2|pièce|jaune d'œuf"",""250|ml|huile d'olive"""
9389,Tapenade,4,"""200|g|olives noires"",""3|gousse|ail"",""30|g|câpres"",""50|g|anchois"",""100|ml|huile d'olive"""
9390,Guacamole,4,"""3|pièce|avocats"",""2|pièce|tomates"",""1|pièce|oignon"",""1|pièce|citron vert"""
9391,Tzatziki,4,"""400|g|yaourt grec"",""1|pièce|concombre"",""3|gousse|ail"""
9392,Salsa,4,"""4|pièce|tomates"",""1|pièce|oignon"",""1|pièce|citron vert"""
9393,Vinaigrette,4,"""3|c. soupe|vinaigre"",""9|c. soupe|huile végétale"",""1|c. café|moutarde"""
9394,Sauce soja sucrée,4,"""100|ml|sauce soja"",""50|ml|mirin"",""2|c. soupe|sucre"""
9395,Sauce curry,4,"""400|ml|lait coco"",""1|pièce|oignon"""
9396,Sauce barbecue,4,"""200|ml|ketchup"",""100|ml|vinaigre"",""50|g|cassonade"""
9397,Bouillon de légumes,6,"""3|pièce|carottes"",""2|pièce|poireaux"",""2|pièce|oignon"",""2|branche|céleri"",""1|pièce|navet"",""2|litre|eau"""
9398,Bouillon de volaille,6,"""1|kg|carcasse volaille"",""3|pièce|carottes"",""2|pièce|poireaux"",""2|pièce|oignon"",""2|litre|eau"""
9399,Fond de veau,8,"""2|kg|os veau"",""3|pièce|carottes"",""2|pièce|oignon"",""2|pièce|tomates"",""3|litre|eau"""
9400,Fumet de poisson,6,"""1|kg|arêtes poisson"",""2|pièce|carottes"",""2|pièce|poireaux"",""1|pièce|oignon"",""2|litre|eau"""
