id,canonical_food_id,cultivar_name,synonyms,notes,created_at,updated_at,density_g_per_ml,grams_per_unit
519,2031,Jersey,{Jermor},"Échalote cuivrée ronde, productive, bonne conservation",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
521,2031,Longor,,"Échalote longue rose cuivrée, productive, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
526,2031,Melkior,,"Échalote demi-longue cuivrée, productive, conservation longue",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
523,2031,Mikor,,"Échalote ronde rouge cuivrée, précoce, productive",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
520,2031,Red Sun,,"Échalote rouge cuivrée, chair rosée, saveur prononcée",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
527,2031,Zebrune,,"Échalote rayée brun-rose, saveur puissante, conservation moyenne",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
1179,2034,Florence,"{""Fenouil de Florence""}","Fenouil bulbeux classique blanc, pomme ronde ferme, saveur anisée prononcée, excellent cru ou cuit",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1182,2034,Orion,,"Fenouil hybride bulbe très blanc, pomme grosse ferme, saveur anisée équilibrée, bonne conservation",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1180,2034,Romanesco,"{""Fenouil Romanesco""}","Fenouil italien bulbe plat large, pomme blanche dense, saveur anisée douce, excellente qualité",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1183,2034,Selma,,"Fenouil bulbeux hybride précoce, pomme blanche ronde, chair croquante sucrée, lente montée graines",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1181,2034,Zefa Fino,,"Fenouil bulbeux allemand blanc pur, pomme ronde régulière, texture croquante douce, résistant montée",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
648,2035,Aguadulce,"{""Aguadulce à Longue Cosse""}","Fève espagnole longue cosse, grains gros, résistante au froid",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
651,2035,D'Aguadulce à Très Longue Cosse,,"Fève très longue cosse, très productive, résistante",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
652,2035,Rouge de Bordeaux,,"Fève grain rouge-brun, saveur prononcée, décorative",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
649,2035,Seville Longpod,{Séville},"Fève anglaise longue, gousses 30-35 cm, grains savoureux",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
650,2035,The Sutton,,"Fève naine compacte, idéale petits jardins, grains tendres",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
619,2037,Amethyst,{Améthyste},"Haricot violet nain, gousses rondes, très productif",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
635,2037,Black Turtle,"{""Haricot Noir""}","Petit haricot noir, sec, riche en protéines, cuisine mexicaine",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
613,2037,Blauhilde,"{""Blauhilde Violette""}","Haricot à rames violet foncé, gousses longues, très productif",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
607,2037,Blue Lake,,"Haricot vert à rames, gousses longues rondes, très productif",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
634,2037,Borlotto,"{""Haricot Borlotto""}","Haricot italien marbré rouge, demi-sec, texture crémeuse",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
620,2037,Capitano,,"Haricot filet résistant, gousses droites sans fil",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
616,2037,Cobra,,"Haricot à rames vert foncé, gousses longues droites",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
629,2037,Coco Blanc,,"Haricot grain blanc ovale, demi-sec, texture fondante",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
623,2037,Coco de Paimpol,"{""Coco de Paimpol AOP""}","Haricot grain blanc et rouge, demi-sec ou sec, AOP Bretagne",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
630,2037,Coco Rouge,,"Haricot grain rouge et blanc, demi-sec, décoratif",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
606,2037,Contender,,"Haricot vert nain, gousses droites, résistant chaleur et maladies",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
615,2037,Emerite,,"Haricot vert filet, gousses fines régulières, précoce",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
626,2037,Flageolet Chevrier,"{""Flageolet Vert""}","Haricot grain vert pâle, récolte demi-sec, saveur fine",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
609,2037,Fortex,,"Haricot à rames extra-long (25-30 cm), sans fil, très tendre",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
614,2037,Golden Wax,"{""Beurre Doré""}","Haricot beurre nain jaune, gousses tendres, sans fil",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
622,2037,La Victoire,,"Haricot à rames ancien, gousses plates striées, sans fil",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
627,2037,Lingot du Nord,,"Haricot blanc allongé, texture fondante, région Nord",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
603,2037,Mangetout Delinel,{Delinel},"Haricot vert filet fin, sans fil, très tendre, précoce",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
525,2031,Hermine,,"Échalote ronde cuivrée claire, saveur douce",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
618,2037,Maxi,,"Haricot mange-tout plat, gousses larges sans parchemin",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
610,2037,Maxibel,,"Haricot filet extra-fin, gousses longues, sans fil",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
631,2037,Michelet,,"Haricot à écosser à rames, grain blanc, productif",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
628,2037,Mogette de Vendée,"{""Mogette IGP""}","Haricot blanc grain de Vendée, IGP, fondant et crémeux",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
611,2037,Nautica,,"Haricot vert nain, gousses droites fines, sans fil",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
617,2037,Neckargold,,"Haricot beurre à rames jaune, gousses plates, sans fil",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
612,2037,Neckarkönigin,"{""Reine du Neckar""}","Haricot à rames allemand, gousses plates larges, sans fil",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
637,2037,Pinto,,"Haricot beige tacheté brun, sec, cuisine mexicaine",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
632,2037,Princesse,,"Haricot nain à écosser, grain blanc, précoce",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
608,2037,Provider,,"Haricot vert nain précoce, gousses droites, résistant au froid",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
604,2037,Purple Queen,"{""Reine Pourpre""}","Haricot violet foncé, devient vert à la cuisson, très productif",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
621,2037,Purple Teepee,,"Haricot violet nain, port dressé, gousses hautes, facile à récolter",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
636,2037,Red Kidney,"{""Haricot Rouge""}","Haricot rouge en forme de rein, sec, cuisine chili",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
605,2037,Rocquencourt,,"Haricot mangetout jaune beurre, gousses plates, sans fil",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
625,2037,Soissons,"{""Haricot de Soissons IGP""}","Très gros haricot blanc plat, IGP, texture crémeuse",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
624,2037,Tarbais,"{""Haricot Tarbais IGP""}","Gros haricot blanc grain du Sud-Ouest, IGP, fondant",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
633,2037,Yin Yang,,"Haricot grain bicolore noir-blanc, décoratif, saveur douce",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
1208,2038,Chinese Yam,"{""Igname de Chine"",Nagaimo}","Igname chinoise chair blanche visqueuse croquante, texture mucilagineuse, saveur douce, excellente crue râpée",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1204,2038,Dioscorea Alata,"{""Grande Igname"",""Igname Ailée""}","Igname tropicale très gros tubercules, chair blanche ferme, saveur douce neutre, excellente frite",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1207,2038,Purple Yam,"{""Igname Pourpre"",Ube}","Igname asiatique chair pourpre violet, texture crémeuse, saveur sucrée vanille, excellente desserts",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1206,2038,White Yam,"{""Igname Blanche Africaine""}","Igname africaine chair blanche ferme, texture dense, saveur neutre douce, base alimentation tropicale",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1205,2038,Yellow Yam,"{""Igname Jaune""}","Igname chair jaune doré, texture farineuse sèche, saveur douce légèrement sucrée, très nutritive",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
509,2041,Ailsa Craig,,"Gros oignon britannique jaune paille, doux, pour concours",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
505,2041,Blanc de Paris,"{""Paris Silverskin""}","Petit oignon blanc précoce, doux, idéal pour pickles et conserves",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
512,2041,Centurion,,"Oignon jaune hybride, très productif, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
516,2041,Douce des Cévennes,,"Oignon doux du Sud, chair tendre, peu piquant",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
517,2041,Giant Zittau,,"Oignon jaune géant allemand, peut atteindre 500g",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
504,2041,Jaune Paille des Vertus,,"Oignon jaune français de conservation, chair ferme, saveur prononcée",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
506,2041,Red Baron,,"Oignon rouge foncé, bonne conservation, saveur équilibrée",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
510,2041,Red Creole,,"Oignon rouge créole, très piquant, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
515,2041,Red Karmen,,"Oignon rouge hybride, uniforme, bonne conservation",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
514,2041,Rosé de Roscoff,"{""Oignon de Roscoff AOP""}","Oignon rose breton AOP, doux et sucré, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
503,2041,Rouge de Florence,"{""Red Florence""}","Oignon rouge plat italien, doux et sucré, excellent cru en salade",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
513,2041,Snowball,"{""Blanc Hâtif""}","Oignon blanc précoce, doux et juteux, consommer rapidement",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
511,2041,Sturon,,"Oignon jaune rond hollandais, bonne conservation, polyvalent",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
508,2041,Stuttgarter,{Stuttgart},"Oignon allemand jaune plat, chair ferme, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
507,2041,Walla Walla,,"Gros oignon américain doux, juteux, excellent cru",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
978,2043,Commun,"{""Origan Commun""}","Origan sauvage européen, arôme doux, feuilles vertes, floraison rose pourpre",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
980,2043,Compact,{Compactum},"Origan nain très compact, arôme intense, idéal pot bordure, floraison rose",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
979,2043,Doré,"{""Origan Doré"",Aureum}","Origan feuillage jaune doré décoratif, arôme doux, idéal bordures massifs",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
977,2043,Grec,"{""Origan Grec""}","Origan grec authentique, arôme puissant épicé, feuilles petites gris vert, cuisine méditerranéenne",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
982,2043,Hot and Spicy,,"Origan arôme extra-fort épicé, feuilles vert foncé, saveur piquante, cuisine mexicaine",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
983,2043,Kent Beauty,,"Origan décoratif, bractées roses retombantes, arôme faible, excellent ornement rocaille",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
981,2043,Syrian,"{""Origan Syrien""}","Origan libanais za'atar, arôme puissant unique, feuilles larges duveteuses",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
1194,2045,Beauregard,,"Patate douce américaine chair orange vif, peau cuivre lisse, saveur sucrée crémeuse, très productive",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1200,2045,Bonita,,"Patate douce chair orange vif, peau lisse cuivre-rouge, texture crémeuse humide, saveur sucrée riche",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1202,2045,Burgundy,{Bourgogne},"Patate douce peau pourpre foncé, chair orange vif, texture humide, saveur sucrée intense",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1199,2045,Covington,,"Patate douce américaine chair orange, peau cuivre lisse, saveur sucrée équilibrée, bonne conservation",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1203,2045,Evangeline,,"Patate douce louisianaise chair orange cuivré, peau rouge-cuivre, texture crémeuse, saveur riche",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1196,2045,Georgia Jet,,"Patate douce précoce 90 jours, chair orange vif, peau rouge-pourpre, saveur douce, résistant froid",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1195,2045,Jewel,{Joyau},"Patate douce chair orange foncé, peau cuivre brillante, texture humide fondante, saveur très sucrée",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1197,2045,Murasaki,"{""Japonaise Pourpre""}","Patate douce japonaise peau pourpre brillante, chair blanche sèche, saveur douce châtaigne",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1198,2045,O'Henry,,"Patate douce chair crème pâle, peau beige-rose, texture sèche farineuse, saveur douce noisette",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1201,2045,White Yam,"{""Igname Blanche""}","Patate douce chair blanche ferme, peau beige clair, texture sèche, saveur douce légère châtaigne",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
646,2047,Ambassador,,"Pois à écosser résistant au mildiou, grains sucrés",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
647,2047,Golden Sweet,"{""Pois Doré""}","Pois mangetout jaune, gousses dorées, décoratif et sucré",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
642,2047,Kelvedon Wonder,,"Pois à écosser nain, grains moyens, très productif",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
639,2047,Mangetout Carouby de Maussane,{Carouby},"Pois mangetout à rames, gousses violettes larges et plates",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
645,2047,Merveille de Kelvedon,,"Pois nain précoce, grains ridés très sucrés",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
644,2047,Oregon Sugar Pod,,"Pois mangetout nain, gousses plates sans parchemin",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
640,2047,Petit Provençal,,"Pois à écosser nain précoce, petits grains sucrés",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
638,2047,Serpette Cendré,,"Pois à écosser nain, grains ridés sucrés, productif",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
641,2047,Sugar Snap,"{""Pois Gourmand Croquant""}","Pois gourmand à rames, gousses rondes charnues croquantes",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
643,2047,Telephone,{Alderman},"Pois à écosser à rames tardif, grosses gousses, grains sucrés",2025-10-03 18:15:47.25011+00,2025-10-07 14:22:20.970764+00,,
438,2048,Aji Amarillo,,"Piment péruvien orange, moyen fort, fruité (30000-50000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
450,2048,Anaheim,"{""New Mexico""}","Piment allongé vert-rouge, doux, polyvalent (500-2500 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
445,2048,Banana Pepper,"{""Banane Doux""}","Piment allongé jaune doux, légèrement piquant (0-500 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
432,2048,Bird's Eye,"{""Œil d'Oiseau"",""Piri Piri""}","Très petit piment rouge, très fort (50000-100000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
428,2048,Carolina Reaper,,"Piment le plus fort du monde, rouge bosselé (1500000-2200000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
424,2048,Cayenne,,"Piment fin allongé rouge, fort et piquant (30000-50000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
448,2048,Cherry Bomb,,"Piment rond rouge, légèrement piquant, idéal farci (2500-5000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
451,2048,Cubanelle,,"Piment italien allongé jaune-rouge, très doux (100-1000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
433,2048,De Arbol,,"Piment mexicain fin rouge, fort (15000-30000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
435,2048,Fatalii,,"Piment africain jaune citron, très fort et fruité (125000-325000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
429,2048,Ghost Pepper,"{""Bhut Jolokia""}","Piment indien orange-rouge, extrêmement fort (800000-1000000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
425,2048,Habanero Orange,{Habanero},"Piment orange très fort, saveur fruitée (100000-350000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
434,2048,Hungarian Hot Wax,,"Piment hongrois jaune allongé, moyen fort (5000-10000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
423,2048,Jalapeño,,"Piment vert-rouge moyen fort, chair épaisse, saveur fruitée (2500-8000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
439,2048,Korean Hot,,"Piment coréen vert-rouge, moyen fort (5000-10000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
437,2048,Malagueta,,"Piment brésilien rouge, fort et parfumé (60000-100000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
444,2048,Padrón,"{""Pimientos de Padrón""}","Piment espagnol vert, doux, parfois piquant (500-2500 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
452,2048,Pepperoncini,"{""Tuscan Pepper""}","Piment italien vert-jaune doux, idéal pickles (100-500 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
441,2048,Peter Pepper,,"Piment rouge forme inhabituelle, fort (10000-23000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
447,2048,Pimento,{Pimiento},"Piment rouge en forme de cœur, très doux, pour farce (100-500 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
449,2048,Poblano,,"Piment mexicain vert foncé, doux, idéal farci (1000-2000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
440,2048,Ring of Fire,,"Piment cayenne rouge allongé, fort (70000-80000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
431,2048,Scotch Bonnet,"{""Bonnet Écossais""}","Piment caribéen orange-rouge, très fort, fruité (100000-350000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
426,2048,Serrano,,"Petit piment vert-rouge, fort et piquant (10000-25000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
443,2048,Shishito,,"Piment japonais vert fin, doux, 1 sur 10 peut être piquant (50-200 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
446,2048,Sweet Hungarian,"{""Hongrois Doux""}","Piment hongrois jaune-rouge doux, chair épaisse (0-100 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
430,2048,Tabasco,,"Petit piment jaune-rouge, fort, pour sauce (30000-50000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
442,2048,Tepin,"{""Chile Tepin""}","Très petit piment sauvage rouge, très fort (50000-100000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
427,2048,Thai Dragon,"{""Thai Hot""}","Petit piment thaï rouge, très fort (50000-100000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
436,2048,Trinidad Scorpion,,"Piment rouge bosselé à queue, extrêmement fort (800000-1400000 Scoville)",2025-10-03 14:14:38.558786+00,2025-10-07 14:22:20.970764+00,,
538,2049,Bleu de Solaise,,"Poireau bleu-violet d'hiver, très rustique, résiste au gel",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
543,2049,De Carentan,{Carentan},"Poireau d'hiver, fût moyen, résistant au froid",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
540,2049,Géant d'Hiver,"{""Giant Winter""}","Poireau d'hiver très gros, fût long, excellente rusticité",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
545,2049,Gros Long d'Été,,"Poireau d'été, fût long, croissance rapide",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
546,2049,Hannibal,,"Poireau d'hiver, fût très long, résistant aux maladies",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
542,2049,Jaune Gros du Poitou,,"Poireau d'été-automne, fût jaune, saveur douce",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
539,2049,Monstrueux de Carentan,,"Gros poireau d'hiver, fût court et large, résistant au froid",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
547,2049,Shelton,,"Poireau d'automne, fût blanc long, bonne résistance",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
1295,2051,Berkshire,"{Kurobuta,""Porc noir""}","Race anglaise premium, viande très persillée et savoureuse, Kurobuta au Japon",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1291,2051,Duroc,"{""Duroc porc""}","Race américaine, viande persillée et juteuse, très goûteuse",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1293,2051,Landrace,"{""Landrace Français""}","Race danoise améliorée, longue, viande maigre",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1292,2051,Large White,"{Yorkshire,""Grand Blanc""}","Race la plus élevée au monde, viande maigre de qualité",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1294,2051,Piétrain,{Pietrain},"Race belge très musclée, viande très maigre",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1233,2052,Ambercup,"{""Coupe Ambrée""}","Potimarron américain orange ambré, chair orange dense, saveur très sucrée noisette, texture crémeuse",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1231,2052,Blue Kuri,"{""Potimarron Bleu""}","Potimarron peau gris-bleu, chair orange foncé, saveur châtaigne intense, texture fondante",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
388,2052,Buttercup,,"Potimarron vert foncé turban, chair orange dense et sucrée",2025-10-03 14:13:12.543222+00,2025-10-07 14:22:20.970764+00,,
1232,2052,Orange Hokkaido,"{""Orange d'Hokkaido""}","Potimarron japonais orange brillant, chair orange vif dense, saveur sucrée châtaigne, excellente conservation",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
383,2052,Potimarron Rouge,"{""Uchiki Kuri""}","Potimarron rouge-orangé en forme de toupie, chair sucrée, goût châtaigne",2025-10-03 14:13:12.543222+00,2025-10-07 14:22:20.970764+00,,
384,2052,Potimarron Vert,"{""Green Hokkaido""}","Potimarron vert foncé, chair orange, saveur douce",2025-10-03 14:13:12.543222+00,2025-10-07 14:22:20.970764+00,,
1230,2052,Red Kuri,"{""Potimarron Rouge""}","Potimarron classique rouge-brique, chair orange crémeuse, saveur douce noisette-châtaigne, 1-2kg",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1229,2052,Uchiki Kuri,"{""Rouge vif d'Hokkaido""}","Potimarron japonais rouge-orange vif, chair orange dense, saveur châtaigne sucrée, peau comestible",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
385,2053,Atlantic Giant,,"Citrouille géante pouvant dépasser 200 kg, concours",2025-10-03 14:13:12.543222+00,2025-10-07 14:22:20.970764+00,,
382,2053,Jack O'Lantern,,"Citrouille orange classique pour Halloween, chair ferme",2025-10-03 14:13:12.543222+00,2025-10-07 14:22:20.970764+00,,
390,2053,Jaune Gros de Paris,,"Gros potiron jaune-orange, chair épaisse, saveur douce",2025-10-03 14:13:12.543222+00,2025-10-07 14:22:20.970764+00,,
387,2053,Rouge d'Etampes,,"Gros potiron plat rouge-orange côtelé, chair jaune",2025-10-03 14:13:12.543222+00,2025-10-07 14:22:20.970764+00,,
1279,2054,Bresse,"{""Poulet de Bresse"",""Bresse Gauloise""}","AOP Volaille de Bresse, race prestigieuse, chair fine et blanche, pattes bleues",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1290,2054,Cornish,"{Cornouailles,""Cornish Game Hen""}","Race anglaise à croissance rapide, base des poulets de chair modernes",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1280,2054,Coucou de Rennes,{Coucou},"Race bretonne, plumage coucou gris, chair ferme et goûteuse",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1284,2054,Faverolles,"{""Poule Faverolles""}","Race du Nord, chair abondante et savoureuse",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1281,2054,Gâtinaise,"{""Poule de Gâtinais""}","Race du Centre, bonne chair, Label Rouge",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1282,2054,Houdan,"{""Poule de Houdan""}","Race historique d'Île-de-France, chair fine",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
